SMTSD	data	variable	value
Adrenal Gland	male_med	LAMP2	48.13
Artery - Aorta	male_med	LAMP2	53.26
Artery - Coronary	male_med	LAMP2	50.935
Artery - Tibial	male_med	LAMP2	46.2
Bladder	male_med	LAMP2	41.4
Brain - Amygdala	male_med	LAMP2	38.08
Brain - Anterior cingulate cortex (BA24)	male_med	LAMP2	23.145
Brain - Caudate (basal ganglia)	male_med	LAMP2	50.64
Brain - Cerebellar Hemisphere	male_med	LAMP2	23.24
Brain - Cerebellum	male_med	LAMP2	20.34
Brain - Cortex	male_med	LAMP2	26.15
Brain - Frontal Cortex (BA9)	male_med	LAMP2	31.35
Brain - Hippocampus	male_med	LAMP2	51.17
Brain - Hypothalamus	male_med	LAMP2	33.56
Brain - Nucleus accumbens (basal ganglia)	male_med	LAMP2	34.19
Brain - Putamen (basal ganglia)	male_med	LAMP2	51.18
Brain - Spinal cord (cervical c-1)	male_med	LAMP2	149.95
Brain - Substantia nigra	male_med	LAMP2	61.99
Breast - Mammary Tissue	male_med	LAMP2	47.36
Cells - Cultured fibroblasts	male_med	LAMP2	110.75
Cells - EBV-transformed lymphocytes	male_med	LAMP2	45.995
Colon - Sigmoid	male_med	LAMP2	33.915
Colon - Transverse	male_med	LAMP2	28.56
Esophagus - Gastroesophageal Junction	male_med	LAMP2	29.93
Esophagus - Mucosa	male_med	LAMP2	64.21
Esophagus - Muscularis	male_med	LAMP2	28.295
Heart - Atrial Appendage	male_med	LAMP2	23.43
Heart - Left Ventricle	male_med	LAMP2	11.08
Kidney - Cortex	male_med	LAMP2	26.405
Kidney - Medulla	male_med	LAMP2	29.39
Liver	male_med	LAMP2	29.9
Lung	male_med	LAMP2	60.65
Minor Salivary Gland	male_med	LAMP2	71.91
Muscle - Skeletal	male_med	LAMP2	43.74
Nerve - Tibial	male_med	LAMP2	62.94
Pancreas	male_med	LAMP2	18.15
Pituitary	male_med	LAMP2	37.26
Skin - Not Sun Exposed (Suprapubic)	male_med	LAMP2	61.73
Skin - Sun Exposed (Lower leg)	male_med	LAMP2	60.68
Small Intestine - Terminal Ileum	male_med	LAMP2	33.4
Spleen	male_med	LAMP2	33.45
Stomach	male_med	LAMP2	33.15
Thyroid	male_med	LAMP2	60.36
Whole Blood	male_med	LAMP2	66.3
Adipose - Subcutaneous	female_med	LAMP2	51.485
Adipose - Visceral (Omentum)	female_med	LAMP2	47.715
Adrenal Gland	female_med	LAMP2	53.41
Artery - Aorta	female_med	LAMP2	53
Artery - Coronary	female_med	LAMP2	50.35
Artery - Tibial	female_med	LAMP2	45.34
Bladder	female_med	LAMP2	41.75
Brain - Amygdala	female_med	LAMP2	41.11
Brain - Anterior cingulate cortex (BA24)	female_med	LAMP2	22.255
Brain - Caudate (basal ganglia)	female_med	LAMP2	50.65
Brain - Cerebellar Hemisphere	female_med	LAMP2	21.765
Brain - Cerebellum	female_med	LAMP2	21.53
Brain - Cortex	female_med	LAMP2	24.88
Brain - Frontal Cortex (BA9)	female_med	LAMP2	38.71
Brain - Hippocampus	female_med	LAMP2	52.37
Brain - Hypothalamus	female_med	LAMP2	40.34
Brain - Nucleus accumbens (basal ganglia)	female_med	LAMP2	30.415
Brain - Putamen (basal ganglia)	female_med	LAMP2	55.44
Brain - Spinal cord (cervical c-1)	female_med	LAMP2	145.6
Brain - Substantia nigra	female_med	LAMP2	54.175
Breast - Mammary Tissue	female_med	LAMP2	58.5
Cells - Cultured fibroblasts	female_med	LAMP2	115.85
Cells - EBV-transformed lymphocytes	female_med	LAMP2	42.095
Colon - Sigmoid	female_med	LAMP2	33.37
Colon - Transverse	female_med	LAMP2	28.63
Esophagus - Gastroesophageal Junction	female_med	LAMP2	32.07
Esophagus - Mucosa	female_med	LAMP2	66.495
Esophagus - Muscularis	female_med	LAMP2	30.82
Heart - Atrial Appendage	female_med	LAMP2	21.905
Heart - Left Ventricle	female_med	LAMP2	13.63
Kidney - Cortex	female_med	LAMP2	32.95
Kidney - Medulla	female_med	LAMP2	17.9
Liver	female_med	LAMP2	34.02
Lung	female_med	LAMP2	61.02
Minor Salivary Gland	female_med	LAMP2	67.61
Muscle - Skeletal	female_med	LAMP2	46.695
Nerve - Tibial	female_med	LAMP2	58.565
Pancreas	female_med	LAMP2	17.72
Pituitary	female_med	LAMP2	34.86
Skin - Not Sun Exposed (Suprapubic)	female_med	LAMP2	59.73
Skin - Sun Exposed (Lower leg)	female_med	LAMP2	55.385
Small Intestine - Terminal Ileum	female_med	LAMP2	33.25
Spleen	female_med	LAMP2	34.99
Stomach	female_med	LAMP2	31.99
Thyroid	female_med	LAMP2	55.78
Whole Blood	female_med	LAMP2	80.63
Adipose - Subcutaneous	med_diff_adj	CUL4B	-0.0116321337695385
Adipose - Visceral (Omentum)	med_diff_adj	CUL4B	-0.0780434782608696
Adrenal Gland	med_diff_adj	CUL4B	-0.00891265597147963
Artery - Aorta	med_diff_adj	CUL4B	-0.0574211740579337
Artery - Coronary	med_diff_adj	CUL4B	0.0282608695652176
Artery - Tibial	med_diff_adj	CUL4B	-0.0221000801557312
Bladder	med_diff_adj	CUL4B	-0.122631390775831
Brain - Amygdala	med_diff_adj	CUL4B	0.0469568722289401
Brain - Anterior cingulate cortex (BA24)	med_diff_adj	CUL4B	0.120126926563917
Brain - Caudate (basal ganglia)	med_diff_adj	CUL4B	0.00523560209424086
Brain - Cerebellar Hemisphere	med_diff_adj	CUL4B	-0.088546838795101
Brain - Cerebellum	med_diff_adj	CUL4B	-0.0455445544554455
Brain - Cortex	med_diff_adj	CUL4B	0.0726991492652747
Brain - Frontal Cortex (BA9)	med_diff_adj	CUL4B	-0.028981086028066
Brain - Hippocampus	med_diff_adj	CUL4B	0.00541871921182263
Brain - Hypothalamus	med_diff_adj	CUL4B	-0.135653409090909
Brain - Nucleus accumbens (basal ganglia)	med_diff_adj	CUL4B	0.059022440823855
Brain - Putamen (basal ganglia)	med_diff_adj	CUL4B	-0.00860420650095618
Brain - Spinal cord (cervical c-1)	med_diff_adj	CUL4B	-0.109652002626395
Brain - Substantia nigra	med_diff_adj	CUL4B	-0.0463821892393319
Breast - Mammary Tissue	med_diff_adj	CUL4B	0.0854700854700854
Cells - Cultured fibroblasts	med_diff_adj	CUL4B	-0.11182902584493
Cells - EBV-transformed lymphocytes	med_diff_adj	CUL4B	-0.0281958138730324
Colon - Sigmoid	med_diff_adj	CUL4B	-0.00731489741302403
Colon - Transverse	med_diff_adj	CUL4B	-0.0832408435072142
Esophagus - Gastroesophageal Junction	med_diff_adj	CUL4B	0.0413793103448277
Esophagus - Mucosa	med_diff_adj	CUL4B	0.0100870253164557
Esophagus - Muscularis	med_diff_adj	CUL4B	0.0173949936359779
Heart - Atrial Appendage	med_diff_adj	CUL4B	-0.170501342882722
Heart - Left Ventricle	med_diff_adj	CUL4B	0.0642695356738393
Kidney - Cortex	med_diff_adj	CUL4B	0.154114552579312
Kidney - Medulla	med_diff_adj	CUL4B	-0.174729842061513
Liver	med_diff_adj	CUL4B	0.132778932778933
Lung	med_diff_adj	CUL4B	-0.00423908435777878
Minor Salivary Gland	med_diff_adj	CUL4B	0.0753541076487253
Muscle - Skeletal	med_diff_adj	CUL4B	0.0633164005805517
Nerve - Tibial	med_diff_adj	CUL4B	-0.0705619412515965
Pancreas	med_diff_adj	CUL4B	-0.0164135774899509
Pituitary	med_diff_adj	CUL4B	0.0528573230730415
Skin - Not Sun Exposed (Suprapubic)	med_diff_adj	CUL4B	0.0726196880043035
Skin - Sun Exposed (Lower leg)	med_diff_adj	CUL4B	0.0472338204592901
Small Intestine - Terminal Ileum	med_diff_adj	CUL4B	-0.0545279846264712
Spleen	med_diff_adj	CUL4B	-0.00512601452370786
Stomach	med_diff_adj	CUL4B	-0.0188311688311689
Thyroid	med_diff_adj	CUL4B	-0.0426851514045969
Whole Blood	med_diff_adj	CUL4B	0.21563981042654
Adipose - Subcutaneous	male_med	CUL4B	27.51
Adipose - Visceral (Omentum)	male_med	CUL4B	23
Adrenal Gland	male_med	CUL4B	22.44
Artery - Aorta	male_med	CUL4B	39.01
Artery - Coronary	male_med	CUL4B	36.8
Artery - Tibial	male_med	CUL4B	43.665
Bladder	male_med	CUL4B	27.97
Brain - Amygdala	male_med	CUL4B	9.924
Brain - Anterior cingulate cortex (BA24)	male_med	CUL4B	11.03
Brain - Caudate (basal ganglia)	male_med	CUL4B	13.37
Brain - Cerebellar Hemisphere	male_med	CUL4B	30.21
Brain - Cerebellum	male_med	CUL4B	25.25
Brain - Cortex	male_med	CUL4B	12.93
Brain - Frontal Cortex (BA9)	male_med	CUL4B	16.39
Brain - Hippocampus	male_med	CUL4B	10.15
Brain - Hypothalamus	male_med	CUL4B	14.08
Brain - Nucleus accumbens (basal ganglia)	male_med	CUL4B	16.265
Brain - Putamen (basal ganglia)	male_med	CUL4B	10.46
Brain - Spinal cord (cervical c-1)	male_med	CUL4B	15.23
Brain - Substantia nigra	male_med	CUL4B	10.78
Breast - Mammary Tissue	male_med	CUL4B	25.74
Cells - Cultured fibroblasts	male_med	CUL4B	100.6
Cells - EBV-transformed lymphocytes	male_med	CUL4B	28.905
Colon - Sigmoid	male_med	CUL4B	28.025
Colon - Transverse	male_med	CUL4B	18.02
Esophagus - Gastroesophageal Junction	male_med	CUL4B	24.65
Esophagus - Mucosa	male_med	CUL4B	25.28
Esophagus - Muscularis	male_med	CUL4B	23.57
Heart - Atrial Appendage	male_med	CUL4B	11.17
Heart - Left Ventricle	male_med	CUL4B	5.298
Kidney - Cortex	male_med	CUL4B	9.3145
Kidney - Medulla	male_med	CUL4B	12.03
Liver	male_med	CUL4B	7.215
Lung	male_med	CUL4B	23.59
Minor Salivary Gland	male_med	CUL4B	17.65
Muscle - Skeletal	male_med	CUL4B	5.512
Nerve - Tibial	male_med	CUL4B	31.32
Pancreas	male_med	CUL4B	8.956
Pituitary	male_med	CUL4B	39.635
Skin - Not Sun Exposed (Suprapubic)	male_med	CUL4B	18.59
Skin - Sun Exposed (Lower leg)	male_med	CUL4B	19.16
Small Intestine - Terminal Ileum	male_med	CUL4B	20.815
Spleen	male_med	CUL4B	23.41
Stomach	male_med	CUL4B	15.4
Thyroid	male_med	CUL4B	27.41
Whole Blood	male_med	CUL4B	10.55
Adipose - Subcutaneous	female_med	CUL4B	27.19
Adipose - Visceral (Omentum)	female_med	CUL4B	21.205
Adrenal Gland	female_med	CUL4B	22.24
Artery - Aorta	female_med	CUL4B	36.77
Artery - Coronary	female_med	CUL4B	37.84
Artery - Tibial	female_med	CUL4B	42.7
Bladder	female_med	CUL4B	24.54
Brain - Amygdala	female_med	CUL4B	10.39
Brain - Anterior cingulate cortex (BA24)	female_med	CUL4B	12.355
Brain - Caudate (basal ganglia)	female_med	CUL4B	13.44
Brain - Cerebellar Hemisphere	female_med	CUL4B	27.535
Brain - Cerebellum	female_med	CUL4B	24.1
Brain - Cortex	female_med	CUL4B	13.87
Brain - Frontal Cortex (BA9)	female_med	CUL4B	15.915
Brain - Hippocampus	female_med	CUL4B	10.205
Brain - Hypothalamus	female_med	CUL4B	12.17
Brain - Nucleus accumbens (basal ganglia)	female_med	CUL4B	17.225
Brain - Putamen (basal ganglia)	female_med	CUL4B	10.37
Brain - Spinal cord (cervical c-1)	female_med	CUL4B	13.56
Brain - Substantia nigra	female_med	CUL4B	10.28
Breast - Mammary Tissue	female_med	CUL4B	27.94
Cells - Cultured fibroblasts	female_med	CUL4B	89.35
Cells - EBV-transformed lymphocytes	female_med	CUL4B	28.09
Colon - Sigmoid	female_med	CUL4B	27.82
Colon - Transverse	female_med	CUL4B	16.52
Esophagus - Gastroesophageal Junction	female_med	CUL4B	25.67
Esophagus - Mucosa	female_med	CUL4B	25.535
Esophagus - Muscularis	female_med	CUL4B	23.98
Heart - Atrial Appendage	female_med	CUL4B	9.2655
Heart - Left Ventricle	female_med	CUL4B	5.6385
Kidney - Cortex	female_med	CUL4B	10.75
Kidney - Medulla	female_med	CUL4B	9.928
Liver	female_med	CUL4B	8.173
Lung	female_med	CUL4B	23.49
Minor Salivary Gland	female_med	CUL4B	18.98
Muscle - Skeletal	female_med	CUL4B	5.861
Nerve - Tibial	female_med	CUL4B	29.11
Pancreas	female_med	CUL4B	8.809
Pituitary	female_med	CUL4B	41.73
Skin - Not Sun Exposed (Suprapubic)	female_med	CUL4B	19.94
Skin - Sun Exposed (Lower leg)	female_med	CUL4B	20.065
Small Intestine - Terminal Ileum	female_med	CUL4B	19.68
Spleen	female_med	CUL4B	23.29
Stomach	female_med	CUL4B	15.11
Thyroid	female_med	CUL4B	26.24
Whole Blood	female_med	CUL4B	12.825
Adipose - Subcutaneous	med_diff_adj	MCTS1	0.031986531986532
Adipose - Visceral (Omentum)	med_diff_adj	MCTS1	0.000877706260971154
Adrenal Gland	med_diff_adj	MCTS1	-0.0392938496583142
Artery - Aorta	med_diff_adj	MCTS1	-0.0408899579073963
Artery - Coronary	med_diff_adj	MCTS1	0.000881575080811082
Artery - Tibial	med_diff_adj	MCTS1	-0.0260223048327137
Bladder	med_diff_adj	MCTS1	-0.050314465408805
Brain - Amygdala	med_diff_adj	MCTS1	0.0576311137301121
Brain - Anterior cingulate cortex (BA24)	med_diff_adj	MCTS1	0.0333778371161549
Brain - Caudate (basal ganglia)	med_diff_adj	MCTS1	-0.0924926148517877
Brain - Cerebellar Hemisphere	med_diff_adj	MCTS1	-0.0857230018303844
Brain - Cerebellum	med_diff_adj	MCTS1	-0.0331651045421773
Brain - Cortex	med_diff_adj	MCTS1	-0.0581027667984191
Brain - Frontal Cortex (BA9)	med_diff_adj	MCTS1	-0.0367421922841395
Brain - Hippocampus	med_diff_adj	MCTS1	-0.217502198768689
Brain - Hypothalamus	med_diff_adj	MCTS1	-0.120661157024793
Brain - Nucleus accumbens (basal ganglia)	med_diff_adj	MCTS1	-0.0289532293986636
Brain - Putamen (basal ganglia)	med_diff_adj	MCTS1	-0.151162790697674
Brain - Spinal cord (cervical c-1)	med_diff_adj	MCTS1	-0.0614250614250614
Brain - Substantia nigra	med_diff_adj	MCTS1	-0.0923847254319357
Breast - Mammary Tissue	med_diff_adj	MCTS1	0.0322314049586777
Cells - Cultured fibroblasts	med_diff_adj	MCTS1	0.0391394864677306
Cells - EBV-transformed lymphocytes	med_diff_adj	MCTS1	0.0281361346602779
Colon - Sigmoid	med_diff_adj	MCTS1	-0.0176449405833634
Colon - Transverse	med_diff_adj	MCTS1	0.0248051027639973
Esophagus - Gastroesophageal Junction	med_diff_adj	MCTS1	0.0142857142857143
Esophagus - Mucosa	med_diff_adj	MCTS1	-0.00980872976949499
Esophagus - Muscularis	med_diff_adj	MCTS1	0.0309609971853639
Heart - Atrial Appendage	med_diff_adj	MCTS1	-0.0516714422158549
Heart - Left Ventricle	med_diff_adj	MCTS1	0.0590015128593042
Kidney - Cortex	med_diff_adj	MCTS1	0.252675568239731
Kidney - Medulla	med_diff_adj	MCTS1	0.257772752967778
Liver	med_diff_adj	MCTS1	0.12474645030426
Lung	med_diff_adj	MCTS1	0.027690371302706
Minor Salivary Gland	med_diff_adj	MCTS1	0.0524611398963731
Muscle - Skeletal	med_diff_adj	MCTS1	0.0362328151098549
Nerve - Tibial	med_diff_adj	MCTS1	-0.0187074829931974
Pancreas	med_diff_adj	MCTS1	-0.043141153081511
Pituitary	med_diff_adj	MCTS1	0.0931886227544911
Skin - Not Sun Exposed (Suprapubic)	med_diff_adj	MCTS1	0.00401875418620231
Skin - Sun Exposed (Lower leg)	med_diff_adj	MCTS1	0.017675050985724
Small Intestine - Terminal Ileum	med_diff_adj	MCTS1	0.0158409167509268
Spleen	med_diff_adj	MCTS1	-0.0235053653551355
Stomach	med_diff_adj	MCTS1	-0.0361613351877609
Thyroid	med_diff_adj	MCTS1	-0.0358043368633382
Whole Blood	med_diff_adj	MCTS1	0.111191860465116
Adipose - Subcutaneous	male_med	MCTS1	17.82
Adipose - Visceral (Omentum)	male_med	MCTS1	17.09
Adrenal Gland	male_med	MCTS1	17.56
Artery - Aorta	male_med	MCTS1	16.63
Artery - Coronary	male_med	MCTS1	17.015
Artery - Tibial	male_med	MCTS1	14.795
Bladder	male_med	MCTS1	15.9
Brain - Amygdala	male_med	MCTS1	8.485
Brain - Anterior cingulate cortex (BA24)	male_med	MCTS1	11.235
Brain - Caudate (basal ganglia)	male_med	MCTS1	9.817
Brain - Cerebellar Hemisphere	male_med	MCTS1	16.39
Brain - Cerebellum	male_med	MCTS1	13.87
Brain - Cortex	male_med	MCTS1	12.65
Brain - Frontal Cortex (BA9)	male_med	MCTS1	16.33
Brain - Hippocampus	male_med	MCTS1	11.37
Brain - Hypothalamus	male_med	MCTS1	12.1
Brain - Nucleus accumbens (basal ganglia)	male_med	MCTS1	11.225
Brain - Putamen (basal ganglia)	male_med	MCTS1	7.912
Brain - Spinal cord (cervical c-1)	male_med	MCTS1	12.21
Brain - Substantia nigra	male_med	MCTS1	9.087
Breast - Mammary Tissue	male_med	MCTS1	18.15
Cells - Cultured fibroblasts	male_med	MCTS1	36.025
Cells - EBV-transformed lymphocytes	male_med	MCTS1	40.695
Colon - Sigmoid	male_med	MCTS1	13.885
Colon - Transverse	male_med	MCTS1	14.11
Esophagus - Gastroesophageal Junction	male_med	MCTS1	12.25
Esophagus - Mucosa	male_med	MCTS1	20.39
Esophagus - Muscularis	male_med	MCTS1	12.435
Heart - Atrial Appendage	male_med	MCTS1	10.47
Heart - Left Ventricle	male_med	MCTS1	8.2625
Kidney - Cortex	male_med	MCTS1	9.811
Kidney - Medulla	male_med	MCTS1	17.69
Liver	male_med	MCTS1	9.86
Lung	male_med	MCTS1	15.89
Minor Salivary Gland	male_med	MCTS1	15.44
Muscle - Skeletal	male_med	MCTS1	7.783
Nerve - Tibial	male_med	MCTS1	17.64
Pancreas	male_med	MCTS1	10.06
Pituitary	male_med	MCTS1	26.72
Skin - Not Sun Exposed (Suprapubic)	male_med	MCTS1	14.93
Skin - Sun Exposed (Lower leg)	male_med	MCTS1	14.71
Small Intestine - Terminal Ileum	male_med	MCTS1	14.835
Spleen	male_med	MCTS1	19.57
Stomach	male_med	MCTS1	14.38
Thyroid	male_med	MCTS1	19.83
Whole Blood	male_med	MCTS1	6.88
Adipose - Subcutaneous	female_med	MCTS1	18.39
Adipose - Visceral (Omentum)	female_med	MCTS1	17.105
Adrenal Gland	female_med	MCTS1	16.87
Artery - Aorta	female_med	MCTS1	15.95
Artery - Coronary	female_med	MCTS1	17.03
Artery - Tibial	female_med	MCTS1	14.41
Bladder	female_med	MCTS1	15.1
Brain - Amygdala	female_med	MCTS1	8.974
Brain - Anterior cingulate cortex (BA24)	female_med	MCTS1	11.61
Brain - Caudate (basal ganglia)	female_med	MCTS1	8.909
Brain - Cerebellar Hemisphere	female_med	MCTS1	14.985
Brain - Cerebellum	female_med	MCTS1	13.41
Brain - Cortex	female_med	MCTS1	11.915
Brain - Frontal Cortex (BA9)	female_med	MCTS1	15.73
Brain - Hippocampus	female_med	MCTS1	8.897
Brain - Hypothalamus	female_med	MCTS1	10.64
Brain - Nucleus accumbens (basal ganglia)	female_med	MCTS1	10.9
Brain - Putamen (basal ganglia)	female_med	MCTS1	6.716
Brain - Spinal cord (cervical c-1)	female_med	MCTS1	11.46
Brain - Substantia nigra	female_med	MCTS1	8.2475
Breast - Mammary Tissue	female_med	MCTS1	18.735
Cells - Cultured fibroblasts	female_med	MCTS1	37.435
Cells - EBV-transformed lymphocytes	female_med	MCTS1	41.84
Colon - Sigmoid	female_med	MCTS1	13.64
Colon - Transverse	female_med	MCTS1	14.46
Esophagus - Gastroesophageal Junction	female_med	MCTS1	12.425
Esophagus - Mucosa	female_med	MCTS1	20.19
Esophagus - Muscularis	female_med	MCTS1	12.82
Heart - Atrial Appendage	female_med	MCTS1	9.929
Heart - Left Ventricle	female_med	MCTS1	8.75
Kidney - Cortex	female_med	MCTS1	12.29
Kidney - Medulla	female_med	MCTS1	22.25
Liver	female_med	MCTS1	11.09
Lung	female_med	MCTS1	16.33
Minor Salivary Gland	female_med	MCTS1	16.25
Muscle - Skeletal	female_med	MCTS1	8.065
Nerve - Tibial	female_med	MCTS1	17.31
Pancreas	female_med	MCTS1	9.626
Pituitary	female_med	MCTS1	29.21
Skin - Not Sun Exposed (Suprapubic)	female_med	MCTS1	14.99
Skin - Sun Exposed (Lower leg)	female_med	MCTS1	14.97
Small Intestine - Terminal Ileum	female_med	MCTS1	15.07
Spleen	female_med	MCTS1	19.11
Stomach	female_med	MCTS1	13.86
Thyroid	female_med	MCTS1	19.12
Whole Blood	female_med	MCTS1	7.645
Adipose - Subcutaneous	med_diff_adj	C1GALT1C1	0.0191163976210706
Adipose - Visceral (Omentum)	med_diff_adj	C1GALT1C1	-0.0262697022767074
Adrenal Gland	med_diff_adj	C1GALT1C1	-0.0178837555886735
Artery - Aorta	med_diff_adj	C1GALT1C1	-0.0289473684210527
Artery - Coronary	med_diff_adj	C1GALT1C1	0.00388967468175387
Artery - Tibial	med_diff_adj	C1GALT1C1	-0.0435320817000206
Bladder	med_diff_adj	C1GALT1C1	-0.163772876583763
Brain - Amygdala	med_diff_adj	C1GALT1C1	0.0683760683760684
Brain - Anterior cingulate cortex (BA24)	med_diff_adj	C1GALT1C1	0.168231349538978
Brain - Caudate (basal ganglia)	med_diff_adj	C1GALT1C1	-0.0241643756330487
Brain - Cerebellar Hemisphere	med_diff_adj	C1GALT1C1	-0.1107622755243
Brain - Cerebellum	med_diff_adj	C1GALT1C1	0.00229850967598432
Brain - Cortex	med_diff_adj	C1GALT1C1	0.0568201715986692
Brain - Frontal Cortex (BA9)	med_diff_adj	C1GALT1C1	0.0334350213544843
Brain - Hippocampus	med_diff_adj	C1GALT1C1	-0.0177383592017739
Brain - Hypothalamus	med_diff_adj	C1GALT1C1	-0.176443629697525
Brain - Nucleus accumbens (basal ganglia)	med_diff_adj	C1GALT1C1	0.0947625039320541
Brain - Putamen (basal ganglia)	med_diff_adj	C1GALT1C1	0.0193568776171288
Brain - Spinal cord (cervical c-1)	med_diff_adj	C1GALT1C1	-0.146139119336311
Brain - Substantia nigra	med_diff_adj	C1GALT1C1	-0.138390203305196
Breast - Mammary Tissue	med_diff_adj	C1GALT1C1	-0.0384930384930385
Cells - Cultured fibroblasts	med_diff_adj	C1GALT1C1	-0.0578117534639274
Cells - EBV-transformed lymphocytes	med_diff_adj	C1GALT1C1	0.0957765981998617
Colon - Sigmoid	med_diff_adj	C1GALT1C1	0.0332739156268569
Colon - Transverse	med_diff_adj	C1GALT1C1	0.0685975609756098
Esophagus - Gastroesophageal Junction	med_diff_adj	C1GALT1C1	0.0244897959183674
Esophagus - Mucosa	med_diff_adj	C1GALT1C1	0.0284552845528455
Esophagus - Muscularis	med_diff_adj	C1GALT1C1	0.026865671641791
Heart - Atrial Appendage	med_diff_adj	C1GALT1C1	-0.0981963927855712
Heart - Left Ventricle	med_diff_adj	C1GALT1C1	0.190982805221692
Kidney - Cortex	med_diff_adj	C1GALT1C1	0.304146278650528
Kidney - Medulla	med_diff_adj	C1GALT1C1	-0.528850522489777
Liver	med_diff_adj	C1GALT1C1	0.050513698630137
Lung	med_diff_adj	C1GALT1C1	0.0584714548802946
Minor Salivary Gland	med_diff_adj	C1GALT1C1	-0.0355998576005696
Muscle - Skeletal	med_diff_adj	C1GALT1C1	0.0182869054386962
Nerve - Tibial	med_diff_adj	C1GALT1C1	-0.0765027322404371
Pancreas	med_diff_adj	C1GALT1C1	0.00896393579320412
Pituitary	med_diff_adj	C1GALT1C1	0.0533895328415876
Skin - Not Sun Exposed (Suprapubic)	med_diff_adj	C1GALT1C1	0.0592705167173252
Skin - Sun Exposed (Lower leg)	med_diff_adj	C1GALT1C1	0.0318838890184193
Small Intestine - Terminal Ileum	med_diff_adj	C1GALT1C1	0.0520169851380043
Spleen	med_diff_adj	C1GALT1C1	0.027641436321364
Stomach	med_diff_adj	C1GALT1C1	-0.0248447204968945
Thyroid	med_diff_adj	C1GALT1C1	-0.0705882352941176
Whole Blood	med_diff_adj	C1GALT1C1	0.546269074618508
Adipose - Subcutaneous	male_med	C1GALT1C1	23.54
Adipose - Visceral (Omentum)	male_med	C1GALT1C1	22.84
Adrenal Gland	male_med	C1GALT1C1	33.55
Artery - Aorta	male_med	C1GALT1C1	34.2
Artery - Coronary	male_med	C1GALT1C1	28.28
Artery - Tibial	male_med	C1GALT1C1	24.235
Bladder	male_med	C1GALT1C1	21.31
Brain - Amygdala	male_med	C1GALT1C1	5.733
Brain - Anterior cingulate cortex (BA24)	male_med	C1GALT1C1	5.965
Brain - Caudate (basal ganglia)	male_med	C1GALT1C1	6.911
Brain - Cerebellar Hemisphere	male_med	C1GALT1C1	7.963
Brain - Cerebellum	male_med	C1GALT1C1	6.7435
Brain - Cortex	male_med	C1GALT1C1	5.711
Brain - Frontal Cortex (BA9)	male_med	C1GALT1C1	8.195
Brain - Hippocampus	male_med	C1GALT1C1	6.765
Brain - Hypothalamus	male_med	C1GALT1C1	10.91
Brain - Nucleus accumbens (basal ganglia)	male_med	C1GALT1C1	6.358
Brain - Putamen (basal ganglia)	male_med	C1GALT1C1	6.3285
Brain - Spinal cord (cervical c-1)	male_med	C1GALT1C1	15.67
Brain - Substantia nigra	male_med	C1GALT1C1	8.411
Breast - Mammary Tissue	male_med	C1GALT1C1	24.42
Cells - Cultured fibroblasts	male_med	C1GALT1C1	62.79
Cells - EBV-transformed lymphocytes	male_med	C1GALT1C1	21.665
